QuerySId;SessionSId;UserSId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;RED;Edit index;Jaccard index;Cosine index;Common fragments index;Common tables index;Vote;ExplorationSId;GroundTruth;ChangeSession
1310;34;11;3;3;1;3;7;3;1;1;3;7;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;1.713172021;0.77011859;0.403672693;1.858316658;2.041626972;0;1;1;1;1;1;0;58;0;0
1311;34;11;4;3;2;3;8;3;1;1;3;7;2.306830301;0.313163255;1.789006128;1.491816718;1.893710366;1.713172021;0.77011859;0.403672693;1.858316658;2.041626972;2;0.8;0.833333333;0.986927542;1;1;0;58;0;0
1312;34;11;1;0;1;1;1;0;0;0;1;0;-1.485714296;-0.991683641;-0.298167688;-1.591662719;-1.631814252;-1.388260086;-0.64356064;-1.333443405;-0.55956747;-1.129539183;13;0;0.071428571;0.738548946;0.1;0.333333333;1;59;1;0
1313;34;11;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;3;0.7;0.5;0.832050294;0.3;0.333333333;0;59;0;0
1314;34;11;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;0.930260509;0.6;0.666666667;0;59;0;0
1315;34;11;2;2;1;2;4;1;0;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;7;0.3;0.3;0.894427191;0.3;0.333333333;0;59;0;0
1316;34;11;2;2;1;2;4;2;0;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;2;0.8;0.75;0.938314863;0.6;0.666666667;0;59;0;0
1317;34;11;3;3;1;3;7;2;0;1;2;4;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;5;0.5;0.545454545;0.980939633;0.6;0.666666667;0;59;0;0
1318;34;11;2;2;1;2;4;0;1;0;1;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;0.77011859;-1.333443405;-0.55956747;-1.129539183;13;0;0.133333333;0.921478598;0.2;0.333333333;0;59;1;0
1319;34;11;3;3;1;3;7;1;1;1;1;1;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;9;0.1;0.307692308;0.958514476;0.4;0.333333333;0;59;0;0
1320;34;11;2;2;1;2;4;0;0;0;0;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;17;0;0;0.931551642;0;0;1;60;1;0
1321;34;11;2;3;1;2;4;2;1;1;2;4;-0.221532764;1.618010151;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;1;0.9;0.875;0.747203222;0.7;0.666666667;0;60;0;0
1322;34;11;3;4;1;3;7;2;2;1;2;4;1.042648769;1.618010151;-0.298167688;1.491816718;1.390063992;0.679361319;2.18379782;0.403672693;0.649374594;0.682555763;3;0.7;0.727272727;0.986827423;0.8;0.666666667;0;60;0;0
1323;34;11;3;4;1;3;7;3;2;1;3;7;1.042648769;1.618010151;-0.298167688;1.491816718;1.390063992;1.713172021;2.18379782;0.403672693;1.858316658;2.041626972;0;1;1;0.985063655;1;1;0;60;0;0
1324;34;11;2;2;1;2;4;0;1;0;1;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;0.77011859;-1.333443405;-0.55956747;-1.129539183;14;0;0.125;0.86409876;0.2;0.333333333;0;60;1;0
1325;34;11;1;0;1;1;1;1;0;1;1;1;-1.485714296;-0.991683641;-0.298167688;-1.591662719;-1.631814252;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;4;0.6;0.428571429;0.632455532;0.3;0.333333333;0;60;0;0
1326;34;11;2;2;1;2;4;1;0;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;4;0.6;0.428571429;0.816496581;0.3;0.333333333;0;60;0;0
1327;34;11;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.882522608;0.7;0.666666667;0;60;0;0
1328;34;11;1;1;1;1;1;1;0;1;1;1;-1.485714296;0.313163255;-0.298167688;-1.591662719;-1.631814252;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;5;0.5;0.375;0.88949918;0.3;0.333333333;0;60;0;0
1329;34;11;1;1;1;1;1;1;1;1;1;1;-1.485714296;0.313163255;-0.298167688;-1.591662719;-1.631814252;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;0;1;1;0.935414347;0.4;0.333333333;0;60;0;0
1330;34;11;2;2;1;2;4;1;1;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;3;0.7;0.571428571;0.943242218;0.4;0.333333333;0;60;0;0
1331;34;11;2;2;1;2;4;0;1;0;1;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;0.77011859;-1.333443405;-0.55956747;-1.129539183;10;0;0.166666667;0.939336437;0.2;0.333333333;0;60;1;0
1332;34;11;2;1;1;2;4;0;0;0;0;0;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;13;0;0;0.898146239;0;0;1;61;1;0
1333;34;11;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;0.707106781;0.6;0.666666667;0;61;0;0
1334;34;11;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;6;0.4;0.333333333;0.930260509;0.3;0.333333333;0;61;0;0
1335;34;11;2;1;1;2;4;0;0;0;1;0;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-0.55956747;-1.129539183;10;0;0.090909091;0.919866211;0.1;0.333333333;0;61;0;0
1336;34;11;2;2;1;2;4;0;0;0;0;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;13;0;0;0.919866211;0;0;1;62;1;0
1337;34;11;1;0;1;1;1;1;0;1;1;1;-1.485714296;-0.991683641;-0.298167688;-1.591662719;-1.631814252;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;4;0.6;0.428571429;0.566138517;0.3;0.333333333;0;62;0;0
1338;34;11;1;0;1;1;1;1;0;1;1;1;-1.485714296;-0.991683641;-0.298167688;-1.591662719;-1.631814252;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;0;1;1;1;0.3;0.333333333;0;62;0;0
1339;34;11;2;2;1;2;4;1;0;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;4;0.6;0.428571429;0.816496581;0.3;0.333333333;0;62;0;0
1340;34;11;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.882522608;0.7;0.666666667;0;62;0;0
1341;34;11;2;2;1;2;4;1;0;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;8;0.2;0.272727273;0.882522608;0.3;0.333333333;0;62;0;0
1342;34;11;2;2;1;2;4;2;0;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;2;0.8;0.75;0.938314863;0.6;0.666666667;0;62;0;0
1343;34;11;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;7;0.3;0.3;0.925303891;0.3;0.333333333;0;62;1;0
1344;34;11;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;6;0.4;0.333333333;1;0.3;0.333333333;0;62;0;0
1345;34;11;1;0;1;1;1;0;0;0;0;0;-1.485714296;-0.991683641;-0.298167688;-1.591662719;-1.631814252;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;9;0.1;0;0.800640769;0;0;1;63;1;0
1346;34;11;1;1;1;1;1;0;0;0;1;0;-1.485714296;0.313163255;-0.298167688;-1.591662719;-1.631814252;-1.388260086;-0.64356064;-1.333443405;-0.55956747;-1.129539183;5;0.5;0.166666667;0.774596669;0.1;0.333333333;0;63;0;0
1347;34;11;2;1;1;2;4;0;0;0;1;0;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-0.55956747;-1.129539183;8;0.2;0.111111111;0.943879807;0.1;0.333333333;0;63;0;0
1348;34;11;2;2;1;2;4;1;0;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;7;0.3;0.3;0.904534034;0.3;0.333333333;0;63;0;0
1349;34;11;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.882522608;0.7;0.666666667;0;63;0;0
1350;35;12;2;2;2;1;2;0;0;0;0;0;-0.221532764;1.618010151;1.789006128;-1.591662719;-1.128167878;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;7;0.3;0;0;0;0;1;64;1;1
1351;35;12;3;3;1;3;7;1;1;1;1;1;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;9;0.1;0.307692308;0.833493574;0.4;0.333333333;0;64;0;0
1352;35;12;3;3;1;3;7;1;0;0;2;3;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;-0.354449384;-0.64356064;-1.333443405;0.649374594;0.229532026;12;0;0.25;0.9701425;0.4;0.666666667;0;64;1;0
1353;35;12;3;3;1;3;7;3;1;1;3;7;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;1.713172021;0.77011859;0.403672693;1.858316658;2.041626972;0;1;1;0.916698497;1;1;0;64;0;0
1354;35;12;3;3;1;3;7;1;0;0;2;3;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;-0.354449384;-0.64356064;-1.333443405;0.649374594;0.229532026;12;0;0.25;0.916698497;0.4;0.666666667;0;64;1;0
1355;36;13;2;2;1;2;4;0;0;0;0;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;7;0.3;0;0;0;0;1;65;1;1
1356;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.707106781;0.7;0.5;0;65;0;0
1357;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;1;0.7;0.5;0;65;0;0
1358;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;1;0.7;0.5;0;65;0;0
1359;36;13;1;0;1;1;1;1;0;1;1;1;-1.485714296;-0.991683641;-0.298167688;-1.591662719;-1.631814252;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;4;0.6;0.428571429;0.800640769;0.3;0.25;0;65;0;0
1360;36;13;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;3;0.7;0.5;0.905821627;0.3;0.25;0;65;0;0
1361;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;0.930260509;0.6;0.5;0;65;0;0
1362;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;65;0;0
1363;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;65;0;0
1364;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;65;0;0
1365;36;13;2;1;1;2;4;0;0;0;1;0;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-0.55956747;-1.129539183;10;0;0.090909091;0.809039835;0.1;0.25;1;66;1;0
1366;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;0.809039835;0.6;0.5;0;66;0;0
1367;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;66;0;0
1368;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;66;0;0
1369;36;13;3;3;1;3;7;1;0;1;1;1;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;10;0;0.230769231;0.843380295;0.3;0.25;0;66;1;0
1370;36;13;3;3;1;3;7;3;1;1;3;7;1.042648769;0.313163255;-0.298167688;1.491816718;1.390063992;1.713172021;0.77011859;0.403672693;1.858316658;2.041626972;0;1;1;0.840026881;1;0.75;0;66;0;0
1371;36;13;2;2;1;2;4;1;1;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;9;0.1;0.307692308;0.939895399;0.4;0.25;0;66;0;0
1372;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.951302988;0.7;0.5;0;66;0;0
1373;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;1;0.7;0.5;0;66;0;0
1374;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;1;0.7;0.5;0;66;0;0
1375;36;13;2;2;1;2;4;1;1;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;6;0.4;0.4;0.951302988;0.4;0.25;0;66;0;0
1376;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.951302988;0.7;0.5;0;66;0;0
1377;36;13;1;1;1;1;1;1;1;1;1;1;-1.485714296;0.313163255;-0.298167688;-1.591662719;-1.631814252;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;3;0.7;0.571428571;0.970725343;0.4;0.25;0;66;0;0
1378;36;13;2;2;1;2;4;1;1;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;3;0.7;0.571428571;0.943242218;0.4;0.25;0;66;0;0
1379;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.951302988;0.7;0.5;0;66;0;0
1380;36;13;3;2;2;2;5;0;0;0;0;0;1.042648769;0.313163255;1.789006128;-0.049923;0.382771244;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;16;0;0;0.684736788;0;0;1;67;1;0
1381;36;13;3;2;2;2;5;3;1;2;2;5;1.042648769;0.313163255;1.789006128;-0.049923;0.382771244;1.713172021;0.77011859;2.140788792;0.649374594;1.135579499;0;1;1;0.707106781;0.9;0.5;0;67;0;0
1382;36;13;2;2;1;2;4;0;1;0;1;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;0.77011859;-1.333443405;-0.55956747;-1.129539183;12;0;0.142857143;0.796819073;0.2;0.25;0;67;0;0
1383;36;13;3;3;2;2;5;1;1;0;2;3;1.042648769;1.618010151;1.789006128;-0.049923;0.382771244;-0.354449384;0.77011859;-1.333443405;0.649374594;0.229532026;7;0.3;0.416666667;0.960158717;0.5;0.5;0;67;0;0
1384;36;13;3;3;2;2;5;3;2;2;2;5;1.042648769;1.618010151;1.789006128;-0.049923;0.382771244;1.713172021;2.18379782;2.140788792;0.649374594;1.135579499;0;1;1;0.9141741;1;0.5;0;67;0;0
1385;36;13;3;2;2;2;5;3;1;2;2;5;1.042648769;0.313163255;1.789006128;-0.049923;0.382771244;1.713172021;0.77011859;2.140788792;0.649374594;1.135579499;1;0.9;0.9;0.984309133;0.9;0.5;0;67;0;0
1386;36;13;3;2;2;2;5;3;1;2;2;5;1.042648769;0.313163255;1.789006128;-0.049923;0.382771244;1.713172021;0.77011859;2.140788792;0.649374594;1.135579499;0;1;1;1;0.9;0.5;0;67;0;0
1387;36;13;3;2;2;2;5;3;1;2;2;5;1.042648769;0.313163255;1.789006128;-0.049923;0.382771244;1.713172021;0.77011859;2.140788792;0.649374594;1.135579499;0;1;1;1;0.9;0.5;0;67;0;0
1388;36;13;4;4;2;3;8;3;1;2;2;5;2.306830301;1.618010151;1.789006128;1.491816718;1.893710366;1.713172021;0.77011859;2.140788792;0.649374594;1.135579499;4;0.6;0.692307692;0.9686649;0.9;0.5;0;67;0;0
1389;36;13;2;0;2;1;2;1;0;1;1;1;-0.221532764;-0.991683641;1.789006128;-1.591662719;-1.128167878;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;12;0;0.2;0.78173596;0.3;0.25;0;67;0;0
1390;36;13;2;1;2;1;2;1;0;1;1;1;-0.221532764;0.313163255;1.789006128;-1.591662719;-1.128167878;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;5;0.5;0.375;0.960768923;0.3;0.25;0;67;0;0
1391;36;13;2;2;1;2;4;0;0;0;1;0;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-0.55956747;-1.129539183;11;0;0.083333333;0.815374248;0.1;0.25;1;68;1;0
1392;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.786213628;0.7;0.5;0;68;0;0
1393;36;13;1;0;1;1;1;1;0;1;1;1;-1.485714296;-0.991683641;-0.298167688;-1.591662719;-1.631814252;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;4;0.6;0.428571429;0.800640769;0.3;0.25;0;68;0;0
1394;36;13;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;3;0.7;0.5;0.905821627;0.3;0.25;0;68;0;0
1395;36;13;3;2;1;3;7;2;0;1;2;4;1.042648769;-0.991683641;-0.298167688;1.491816718;1.390063992;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;3;0.7;0.666666667;0.965609099;0.6;0.5;0;68;0;0
1396;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;3;0.7;0.666666667;0.97312368;0.6;0.5;0;68;0;0
1397;36;13;3;2;1;3;7;2;0;1;2;4;1.042648769;-0.991683641;-0.298167688;1.491816718;1.390063992;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;3;0.7;0.666666667;0.97312368;0.6;0.5;0;68;0;0
1398;36;13;4;3;1;4;10;3;0;1;3;7;2.306830301;-0.991683641;-0.298167688;3.033556437;2.901003114;1.713172021;-0.64356064;0.403672693;1.858316658;2.041626972;3;0.7;0.75;0.993217089;0.9;0.75;0;68;0;0
1399;36;13;2;1;1;2;4;0;0;0;1;0;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-0.55956747;-1.129539183;16;0;0.058823529;0.860151231;0.1;0.25;1;69;1;0
1400;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;0.809039835;0.6;0.5;0;69;0;0
1401;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;69;0;0
1402;36;13;3;2;1;3;7;2;0;1;2;4;1.042648769;-0.991683641;-0.298167688;1.491816718;1.390063992;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;3;0.7;0.666666667;0.97312368;0.6;0.5;0;69;0;0
1403;36;13;3;2;1;3;7;3;0;1;3;7;1.042648769;-0.991683641;-0.298167688;1.491816718;1.390063992;1.713172021;-0.64356064;0.403672693;1.858316658;2.041626972;0;1;1;0.975321304;0.9;0.75;0;69;0;0
1404;36;13;3;2;1;3;7;3;0;1;3;7;1.042648769;-0.991683641;-0.298167688;1.491816718;1.390063992;1.713172021;-0.64356064;0.403672693;1.858316658;2.041626972;0;1;1;1;0.9;0.75;0;69;0;0
1405;36;13;3;2;1;3;7;2;0;1;2;4;1.042648769;-0.991683641;-0.298167688;1.491816718;1.390063992;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;6;0.4;0.5;0.975321304;0.6;0.5;0;69;0;0
1406;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;3;0.7;0.666666667;0.97312368;0.6;0.5;0;69;0;0
1407;36;13;3;1;2;2;5;0;0;0;0;0;1.042648769;-0.991683641;1.789006128;-0.049923;0.382771244;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;14;0;0;0.68516016;0;0;1;70;1;0
1408;36;13;2;2;1;2;4;1;0;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;9;0.1;0.25;0.824957911;0.3;0.25;0;70;0;0
1409;36;13;3;1;2;2;5;1;0;1;1;1;1.042648769;-0.991683641;1.789006128;-0.049923;0.382771244;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;9;0.1;0.25;0.927426034;0.3;0.25;0;70;0;0
1410;36;13;2;1;1;2;4;1;0;0;2;3;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;-1.333443405;0.649374594;0.229532026;6;0.4;0.4;0.872871561;0.4;0.5;0;70;0;0
1411;36;13;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;6;0.4;0.333333333;0.901387819;0.3;0.25;0;70;0;0
1412;36;13;2;1;1;2;4;1;0;1;1;1;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;6;0.4;0.333333333;1;0.3;0.25;0;70;0;0
1413;36;13;1;1;1;1;1;1;0;1;1;1;-1.485714296;0.313163255;-0.298167688;-1.591662719;-1.631814252;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;4;0.6;0.428571429;0.943456353;0.3;0.25;0;70;0;0
1414;36;13;2;2;1;2;4;1;1;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;0.77011859;0.403672693;-0.55956747;-0.676515446;3;0.7;0.571428571;0.916698497;0.4;0.25;0;70;0;0
1415;36;13;2;1;1;2;4;0;0;0;0;0;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;-1.388260086;-0.64356064;-1.333443405;-1.768509533;-1.129539183;13;0;0;0.843661488;0;0;1;71;1;0
1416;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;0.707106781;0.6;0.5;0;71;0;0
1417;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;71;0;0
1418;36;13;2;1;1;2;4;2;0;1;2;4;-0.221532764;-0.991683641;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;0;1;1;1;0.6;0.5;0;71;0;0
1419;36;13;2;2;1;2;4;1;0;1;1;1;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;-0.354449384;-0.64356064;0.403672693;-0.55956747;-0.676515446;7;0.3;0.3;0.894427191;0.3;0.25;0;71;0;0
1420;36;13;2;2;1;2;4;2;1;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;0.77011859;0.403672693;0.649374594;0.682555763;0;1;1;0.882522608;0.7;0.5;0;71;0;0
1421;36;13;2;2;1;2;4;2;0;1;2;4;-0.221532764;0.313163255;-0.298167688;-0.049923;-0.12087513;0.679361319;-0.64356064;0.403672693;0.649374594;0.682555763;2;0.8;0.75;0.981432984;0.6;0.5;0;71;0;0
