QuerySId;SessionSid;UsersId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;NoQ;Length;RED;Edit index;Jackard index;Cosine index;Common fragments index;Common tables index;vote;ExplorationSid
7810;321;1314howe;1;0;1;1;2;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;140;0;1;1;1;0.3;0.5;1;2117
7811;322;412;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;52;3;0.7;0;0;0;0;0;2118
7812;322;412;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;52;0;1;1;0.707106781186548;0.3;1;1;2118
7813;322;412;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;52;0;1;1;1;0.3;1;1;2118
7814;323;1314howe;19;0;0;1;1;0;0;0;0;0;0.500505852656759;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;106;20;0;0;0;0;0;0;2119
7815;323;1314howe;8;0;0;1;8;0;0;0;0;0;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.407102221949563;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;192;29;0;0;0.997425500255175;0;0;0;2120
7816;323;1314howe;8;0;0;1;8;7;0;0;1;8;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.407102221949563;0.150248389707343;-0.302991629339198;-0.187678161841789;0.070762727156789;0.936709757420886;;204;2;0.8;0.8;0.751809411556112;0.8;0.5;1;2120
7817;323;1314howe;8;1;0;1;9;8;0;0;1;8;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;0.936709757420886;;229;1;0.9;0.9;0.993974545254892;0.9;0.5;1;2120
7818;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;230;2;0.8;0.818181818181818;1;0.9;0.5;1;2120
7819;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;229;2;0.8;0.818181818181818;1;0.9;0.5;1;2120
7820;323;1314howe;8;1;0;1;9;6;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.093207470796384;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;421;6;0.4;0.538461538461538;0.990019115600891;0.7;0.5;1;2120
7821;323;1314howe;8;1;0;1;9;7;1;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;1.12331006538634;;431;2;0.8;0.818181818181818;0.992921591498624;0.9;0.5;1;2120
7822;323;1314howe;8;0;0;1;9;8;0;0;1;9;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;407;1;0.9;0.9;0.989225319334724;0.9;0.5;1;2120
7823;323;1314howe;2;0;1;1;2;0;0;0;0;0;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;92;13;0;0;0.608697642933518;0;0;0;2121
7824;323;1314howe;15;1;0;1;1;0;0;0;0;0;0.32055399905631;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;84;21;0;0;0.839988112635278;0;0;0;2122
7825;323;1314howe;15;1;0;1;1;15;1;0;1;1;0.32055399905631;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.606575740995011;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;84;0;1;1;0.707106781186547;1;0.5;1;2122
7826;323;1314howe;15;1;0;1;1;15;1;0;1;1;0.32055399905631;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;0.606575740995011;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;84;0;1;1;1;1;0.5;1;2122
7827;323;1314howe;7;1;0;1;1;6;1;0;1;1;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;99;10;0;0.444444444444444;0.989988492991212;0.8;0.5;1;2122
7828;323;1314howe;2;1;0;1;1;0;1;0;1;1;-0.264289525145146;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;117;9;0.1;0.181818181818182;0.674578520096275;0.2;0.5;1;2122
7829;323;1314howe;8;0;0;1;9;0;0;0;1;1;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.532076078925131;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;422;11;0;0.083333333333333;0.78334945180064;0.1;0.5;1;2122
7830;323;1314howe;3;0;1;1;4;0;0;0;0;1;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.092793205952706;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;186;14;0;0;0.927837023781507;0;0;0;2123
7831;323;1314howe;3;0;1;1;4;3;0;1;1;4;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.092793205952706;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.190308525559068;;207;0;1;1;0.707106781186548;0.5;0.5;1;2123
7832;323;1314howe;8;1;0;1;1;0;0;0;1;1;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;82;13;0;0.071428571428572;0.67721193939181;0.1;0.5;1;2123
7833;323;1314howe;4;0;1;1;5;0;0;0;1;1;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;237;14;0;0.066666666666667;0.952938152941058;0.1;0.5;1;2123
7834;323;1314howe;2;0;1;1;2;2;0;1;1;2;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;93;2;0.8;0.666666666666667;0.728492796385774;0.4;0.5;1;2123
7835;323;1314howe;3;0;1;1;3;2;0;1;1;2;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;113;1;0.9;0.8;0.980196058819607;0.4;0.5;1;2123
7836;323;1314howe;3;0;1;1;3;3;0;1;1;3;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;131;0;1;1;0.982466610990536;0.5;0.5;1;2123
7837;323;1314howe;4;0;1;1;5;3;0;1;1;3;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;237;1;0.9;0.833333333333333;0.98975947808112;0.5;0.5;1;2123
7838;323;1314howe;4;0;1;1;5;4;0;1;1;5;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.020874367025533;-0.302991629339198;0.735823051501478;0.070762727156789;0.376908833524523;;237;0;1;1;0.990375136944277;0.6;0.5;1;2123
7839;323;1314howe;4;0;1;1;6;3;0;1;1;4;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.157154507998429;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.190308525559068;;276;2;0.8;0.714285714285714;0.990375136944277;0.5;0.5;1;2123
7840;323;1314howe;4;0;1;1;5;2;0;1;1;5;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;0.376908833524523;;270;4;0.6;0.5;0.985527456652574;0.4;0.5;1;2123
7841;323;1314howe;3;0;1;1;3;2;0;1;0;3;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;0.735823051501478;-0.416267449171356;0.003708217593614;;147;5;0.5;0.375;0.969589689851675;0.3;0;1;2123
7842;323;1314howe;3;0;1;1;3;2;0;1;1;3;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;0.003708217593614;;157;2;0.8;0.666666666666667;0.970142500145332;0.4;0.5;1;2123
7843;323;1314howe;4;0;1;1;5;3;0;1;0;3;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;0.735823051501478;-0.416267449171356;0.003708217593614;;264;3;0.7;0.571428571428571;0.962533421879622;0.4;0;1;2123
7844;323;1314howe;4;0;1;1;5;4;0;1;1;5;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.020874367025533;-0.302991629339198;0.735823051501478;0.070762727156789;0.376908833524523;;272;0;1;1;0.976408221940504;0.6;0.5;1;2123
7845;323;1314howe;8;0;0;1;9;0;0;0;0;2;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.532076078925131;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.18289209037184;;564;15;0;0;0.682191040240647;0;0;0;2124
7846;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;589;1;0.9;0.9;0.704402730053533;0.9;0.5;1;2124
7847;323;1314howe;4;0;1;1;5;0;0;0;0;2;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.18289209037184;;270;16;0;0;0.679582269536737;0;0;0;2125
7848;323;1314howe;3;0;1;1;3;3;0;1;0;3;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.077915285936491;-0.302991629339198;0.735823051501478;-0.416267449171356;0.003708217593614;;157;3;0.7;0.571428571428571;0.720082299823096;0.4;0;1;2125
7849;323;1314howe;8;0;0;1;9;0;0;0;0;1;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.532076078925131;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;693;14;0;0;0.676664952450959;0;0;0;2126
7850;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;739;1;0.9;0.9;0.704402730053533;0.9;0.5;1;2126
7851;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;737;2;0.8;0.818181818181818;1;0.9;0.5;1;2126
7852;323;1314howe;8;1;0;1;9;7;1;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;1.12331006538634;;1059;2;0.8;0.818181818181818;0.993519813928946;0.9;0.5;1;2126
7853;323;1314howe;8;1;0;1;9;7;1;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;1.12331006538634;;1163;2;0.8;0.818181818181818;1;0.9;0.5;1;2126
7854;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;1163;2;0.8;0.818181818181818;0.993519813928946;0.9;0.5;1;2126
7855;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;1168;2;0.8;0.818181818181818;1;0.9;0.5;1;2126
7856;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;1165;2;0.8;0.818181818181818;1;0.9;0.5;1;2126
7857;323;1314howe;8;1;0;1;9;7;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.150248389707343;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;1257;4;0.6;0.666666666666667;0.997793037150251;0.8;0.5;1;2126
7858;323;1314howe;8;2;0;1;9;8;1;0;1;9;0.005638255255526;0.262590227004742;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;0.207884726246477;-0.187678161841789;0.070762727156789;1.12331006538634;;1289;1;0.9;0.909090909090909;0.990890823069794;1;0.5;1;2126
7859;323;1314howe;8;2;0;1;9;8;1;0;1;9;0.005638255255526;0.262590227004742;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;0.207884726246477;-0.187678161841789;0.070762727156789;1.12331006538634;;1289;2;0.8;0.833333333333333;1;1;0.5;1;2126
7860;323;1314howe;8;2;0;1;9;8;2;0;1;9;0.005638255255526;0.262590227004742;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;0.718761081832151;-0.187678161841789;0.070762727156789;1.12331006538634;;1289;0;1;1;0.996397159798078;1;0.5;1;2126
7861;323;1314howe;8;1;0;1;9;8;0;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;1266;3;0.7;0.75;0.981745095121719;0.9;0.5;1;2126
7862;323;1314howe;8;1;0;1;9;7;1;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;1.12331006538634;;1724;2;0.8;0.818181818181818;0.993519813928946;0.9;0.5;1;2126
7863;323;1314howe;8;1;0;1;9;7;1;0;1;9;0.005638255255526;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.150248389707343;0.207884726246477;-0.187678161841789;0.070762727156789;1.12331006538634;;1960;2;0.8;0.818181818181818;1;0.9;0.5;1;2126
7864;323;1314howe;8;0;0;1;9;8;0;0;1;9;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.532076078925131;0.207289308618301;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;1910;1;0.9;0.9;0.989225319334724;0.9;0.5;1;2126
7865;323;1314howe;1;0;0;1;10;0;0;0;1;9;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;1984;9;0.1;0.1;0.506369683541833;0.1;0.5;1;2126
7866;323;1314howe;7;1;0;1;10;1;0;0;1;10;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;1.30991037335179;;1995;7;0.3;0.222222222222222;0.71374642714633;0.2;0.5;1;2126
7867;323;1314howe;7;1;0;1;10;6;1;0;1;10;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;1.30991037335179;;2542;2;0.8;0.8;0.844491058176113;0.8;0.5;1;2126
7868;323;1314howe;7;1;0;1;10;6;1;0;1;10;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;1.30991037335179;;2984;2;0.8;0.8;1;0.8;0.5;1;2126
7869;323;1314howe;8;0;0;1;9;0;0;0;1;9;0.005638255255526;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.532076078925131;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;2899;16;0;0.058823529411765;0.756764973012505;0.1;0.5;1;2126
7870;323;1314howe;1;0;0;1;10;0;0;0;1;9;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;1.12331006538634;;2962;9;0.1;0.1;0.710669054518701;0.1;0.5;1;2126
7871;323;1314howe;7;1;0;1;10;1;0;0;1;10;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;1.30991037335179;;2976;7;0.3;0.222222222222222;0.71374642714633;0.2;0.5;1;2126
7872;323;1314howe;7;1;0;1;10;6;1;0;1;10;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;1.30991037335179;;3095;2;0.8;0.8;0.844491058176113;0.8;0.5;1;2126
7873;323;1314howe;7;1;0;1;10;6;1;0;1;10;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;0.207884726246477;-0.187678161841789;0.070762727156789;1.30991037335179;;3192;2;0.8;0.8;1;0.8;0.5;1;2126
7874;323;1314howe;1;0;0;1;10;0;0;0;1;10;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;1.30991037335179;;3169;9;0.1;0.1;0.550791055225894;0.1;0.5;1;2126
7875;323;1314howe;1;0;0;1;10;1;0;0;1;10;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.657049935900698;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;1.30991037335179;;3271;0;1;1;0.866025403784439;0.2;0.5;1;2126
7876;323;1314howe;3;0;1;1;3;1;0;0;0;2;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.191997123758408;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.18289209037184;;157;5;0.5;0.166666666666667;0.721687836487032;0.1;0;1;2126
7877;323;1314howe;4;0;1;1;5;3;0;1;0;3;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;0.735823051501478;-0.416267449171356;0.003708217593614;;270;3;0.7;0.571428571428571;0.927426033502968;0.4;0;1;2126
7878;323;1314howe;4;0;1;1;5;3;0;1;1;4;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;0.032180651022861;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.190308525559068;;272;2;0.8;0.714285714285714;0.982607368881035;0.5;0.5;1;2126
7879;323;1314howe;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;83;8;0.2;0;0.656532164298613;0;0;0;2127
7880;323;1314howe;5;1;0;1;1;0;0;0;1;1;-0.12932563494481;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;97;7;0.3;0.125;0.801783725737273;0.1;0.5;1;2127
7881;323;1314howe;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;392;9;0.1;0;0.801783725737273;0;0;0;2128
7882;323;1314howe;1;0;0;1;1;1;0;0;1;1;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;391;0;1;1;0.707106781186547;0.2;0.5;1;2128
